"Node Number","Time","Power Reading","Temperature","Wind generation was in excess"
0,"2015-03-09T04:19:01.057Z",12.36,1,false
1,"2015-03-09T04:19:01.410Z",735.12,1,false
0,"2015-03-09T04:19:02.069Z",11.28,1,false
1,"2015-03-09T04:19:02.421Z",1063.92,1,false
0,"2015-03-09T04:19:03.082Z",11.28,1,false
1,"2015-03-09T04:19:03.432Z",1279.92,1,false
0,"2015-03-09T04:19:04.093Z",11.28,1,false
1,"2015-03-09T04:19:04.443Z",626.04,1,false
0,"2015-03-09T04:19:05.105Z",11.76,1,false
1,"2015-03-09T04:19:05.455Z",1474.8,1,false
0,"2015-03-09T04:19:06.117Z",12.36,1,false
1,"2015-03-09T04:19:06.468Z",998.4000000000001,1,false
0,"2015-03-09T04:19:07.133Z",10.200000000000001,1,false
1,"2015-03-09T04:19:07.480Z",1365,1,false
0,"2015-03-09T04:19:08.151Z",10.200000000000001,1,false
1,"2015-03-09T04:19:08.492Z",943.44,1,false
0,"2015-03-09T04:19:09.163Z",11.76,1,false
1,"2015-03-09T04:19:09.504Z",1455.48,1,false
0,"2015-03-09T04:19:10.174Z",13.68,1,false
1,"2015-03-09T04:19:10.516Z",1403.52,1,false
0,"2015-03-09T04:19:11.186Z",11.28,1,false
1,"2015-03-09T04:19:11.528Z",1564.68,1,false
0,"2015-03-09T04:19:12.197Z",10.200000000000001,1,false
1,"2015-03-09T04:19:12.540Z",1293.84,1,false
0,"2015-03-09T04:19:13.209Z",12.719999999999999,1,false
1,"2015-03-09T04:19:13.552Z",1194.1200000000001,1,false
0,"2015-03-09T04:19:14.221Z",11.28,1,false
1,"2015-03-09T04:19:14.564Z",1366.2,1,false
0,"2015-03-09T04:19:15.232Z",8.879999999999999,1,false
1,"2015-03-09T04:19:15.576Z",1117.4399999999998,1,false
0,"2015-03-09T04:19:16.245Z",10.68,1,false
1,"2015-03-09T04:19:16.589Z",1048.8,1,false
0,"2015-03-09T04:19:17.255Z",11.28,1,false
1,"2015-03-09T04:19:17.601Z",1290.84,1,false
0,"2015-03-09T04:19:18.268Z",12.36,1,false
1,"2015-03-09T04:19:18.612Z",1518.48,1,false
0,"2015-03-09T04:19:19.288Z",10.200000000000001,1,false
1,"2015-03-09T04:19:19.623Z",877.3199999999999,1,false
0,"2015-03-09T04:19:20.300Z",11.28,1,false
1,"2015-03-09T04:19:20.637Z",1349.3999999999999,1,false
0,"2015-03-09T04:19:21.310Z",12.36,1,false
1,"2015-03-09T04:19:21.650Z",1323.24,1,false
0,"2015-03-09T04:19:22.322Z",12.36,1,false
1,"2015-03-09T04:19:22.661Z",1098,1,false
0,"2015-03-09T04:19:23.337Z",11.28,1,false
1,"2015-03-09T04:19:23.674Z",19.68,1,false
0,"2015-03-09T04:19:24.347Z",10.200000000000001,1,false
1,"2015-03-09T04:19:24.686Z",9.12,1,false
0,"2015-03-09T04:19:25.359Z",11.28,1,false
1,"2015-03-09T04:19:25.697Z",4.92,1,false
0,"2015-03-09T04:19:26.371Z",12.36,1,false
1,"2015-03-09T04:19:26.709Z",13.32,1,false
0,"2015-03-09T04:19:27.383Z",10.200000000000001,1,false
1,"2015-03-09T04:19:27.722Z",11.52,1,false
0,"2015-03-09T04:19:28.396Z",13.32,1,false
1,"2015-03-09T04:19:28.733Z",5.88,1,false
0,"2015-03-09T04:19:29.407Z",12.36,1,false
1,"2015-03-09T04:19:29.745Z",1174.44,1,false
0,"2015-03-09T04:19:30.417Z",8.639999999999999,1,false
1,"2015-03-09T04:19:30.757Z",1527.1200000000001,1,false
0,"2015-03-09T04:19:31.429Z",15.72,1,false
1,"2015-03-09T04:19:31.770Z",956.16,1,false
0,"2015-03-09T04:19:32.441Z",12.120000000000001,1,false
1,"2015-03-09T04:19:32.782Z",1391.28,1,false
0,"2015-03-09T04:19:33.454Z",10.68,1,false
1,"2015-03-09T04:19:33.794Z",1160.4,1,false
0,"2015-03-09T04:19:34.465Z",12.120000000000001,1,false
1,"2015-03-09T04:19:34.806Z",1533,1,false
0,"2015-03-09T04:19:35.476Z",12.120000000000001,1,false
1,"2015-03-09T04:19:35.817Z",913.68,1,false
0,"2015-03-09T04:19:36.486Z",10.200000000000001,1,false
1,"2015-03-09T04:19:36.829Z",1329.36,1,false
0,"2015-03-09T04:19:37.498Z",11.28,1,false
1,"2015-03-09T04:19:37.840Z",1220.76,1,false
0,"2015-03-09T04:19:38.511Z",10.200000000000001,1,false
1,"2015-03-09T04:19:38.852Z",1045.56,1,false
0,"2015-03-09T04:19:39.523Z",8.879999999999999,1,false
1,"2015-03-09T04:19:39.863Z",10.68,1,false
0,"2015-03-09T04:19:40.534Z",10.200000000000001,1,false
1,"2015-03-09T04:19:40.874Z",12.120000000000001,1,false
0,"2015-03-09T04:19:41.545Z",8.879999999999999,1,false
1,"2015-03-09T04:19:41.886Z",15.24,1,false
0,"2015-03-09T04:19:42.557Z",10.68,1,false
1,"2015-03-09T04:19:42.897Z",14.16,1,false
0,"2015-03-09T04:19:43.570Z",10.200000000000001,1,false
1,"2015-03-09T04:19:43.908Z",9.96,1,false
0,"2015-03-09T04:19:44.581Z",9.36,1,false
1,"2015-03-09T04:19:44.919Z",9.72,1,false
0,"2015-03-09T04:19:45.593Z",11.28,1,false
1,"2015-03-09T04:19:45.932Z",1027.4399999999998,1,false
0,"2015-03-09T04:19:46.605Z",12.36,1,false
1,"2015-03-09T04:19:46.945Z",1660.56,1,false
0,"2015-03-09T04:19:47.616Z",10.200000000000001,1,false
1,"2015-03-09T04:19:47.958Z",1139.0400000000002,1,false
0,"2015-03-09T04:19:48.630Z",11.04,1,false
1,"2015-03-09T04:19:48.969Z",1415.4,1,false
0,"2015-03-09T04:19:49.651Z",8.879999999999999,1,false
1,"2015-03-09T04:19:49.981Z",953.64,1,false
0,"2015-03-09T04:19:50.663Z",10.200000000000001,1,false
1,"2015-03-09T04:19:50.993Z",1381.56,1,false
0,"2015-03-09T04:19:51.675Z",10.200000000000001,1,false
1,"2015-03-09T04:19:52.005Z",1000.56,1,false
0,"2015-03-09T04:19:52.687Z",12.719999999999999,1,false
1,"2015-03-09T04:19:53.016Z",1315.8,1,false
0,"2015-03-09T04:19:53.700Z",9.36,1,false
1,"2015-03-09T04:19:54.027Z",1363.3200000000002,1,false
0,"2015-03-09T04:19:54.783Z",8.040000000000001,1,false
1,"2015-03-09T04:19:55.039Z",905.28,1,false
0,"2015-03-09T04:19:55.795Z",8.040000000000001,1,false
1,"2015-03-09T04:19:56.051Z",1443.48,1,false
0,"2015-03-09T04:19:56.807Z",11.28,1,false
1,"2015-03-09T04:19:57.064Z",1015.56,1,false
0,"2015-03-09T04:19:57.820Z",12.36,1,false
1,"2015-03-09T04:19:58.074Z",1240.68,1,false
0,"2015-03-09T04:19:58.834Z",9.36,1,false
1,"2015-03-09T04:19:59.086Z",1574.0400000000002,1,false
0,"2015-03-09T04:19:59.848Z",13.68,1,false
1,"2015-03-09T04:20:00.097Z",1051.56,1,false
0,"2015-03-09T04:20:00.863Z",11.28,1,false
1,"2015-03-09T04:20:01.110Z",1188.12,1,false
0,"2015-03-09T04:20:01.874Z",6.96,1,false
1,"2015-03-09T04:20:02.124Z",1169.3999999999999,1,false
0,"2015-03-09T04:20:02.886Z",10.200000000000001,1,false
1,"2015-03-09T04:20:03.137Z",1028.04,1,false
0,"2015-03-09T04:20:03.901Z",12.36,1,false
1,"2015-03-09T04:20:04.148Z",1267.92,1,false
0,"2015-03-09T04:20:04.917Z",10.200000000000001,1,false
1,"2015-03-09T04:20:05.162Z",1394.88,1,false
0,"2015-03-09T04:20:05.929Z",8.879999999999999,1,false
1,"2015-03-09T04:20:06.175Z",1272.48,1,false
0,"2015-03-09T04:20:06.942Z",9.36,1,false
1,"2015-03-09T04:20:07.190Z",1539.8400000000001,1,false
0,"2015-03-09T04:20:07.957Z",9.36,1,false
1,"2015-03-09T04:20:08.215Z",1290.12,1,false
0,"2015-03-09T04:20:08.969Z",10.200000000000001,1,false
1,"2015-03-09T04:20:09.244Z",955.32,1,false
0,"2015-03-09T04:20:09.983Z",9.36,1,false
1,"2015-03-09T04:20:10.256Z",1423.8,1,false
0,"2015-03-09T04:20:10.995Z",9.36,1,false
1,"2015-03-09T04:20:11.267Z",1172.3999999999999,1,false
0,"2015-03-09T04:20:12.006Z",8.040000000000001,1,false
1,"2015-03-09T04:20:12.279Z",1384.44,1,false
0,"2015-03-09T04:20:13.019Z",11.28,1,false
1,"2015-03-09T04:20:13.290Z",1439.16,1,false
0,"2015-03-09T04:20:14.037Z",8.040000000000001,1,false
1,"2015-03-09T04:20:14.304Z",1054.2,1,false
0,"2015-03-09T04:20:15.047Z",11.28,1,false
1,"2015-03-09T04:20:15.316Z",1030.2,1,false
0,"2015-03-09T04:20:16.060Z",10.200000000000001,1,false
1,"2015-03-09T04:20:16.329Z",1106.52,1,false
0,"2015-03-09T04:20:17.072Z",11.28,1,false
1,"2015-03-09T04:20:17.342Z",1113.84,1,false
0,"2015-03-09T04:20:18.087Z",8.879999999999999,1,false
1,"2015-03-09T04:20:18.354Z",1315.32,1,false
0,"2015-03-09T04:20:19.100Z",6.96,1,false
1,"2015-03-09T04:20:19.366Z",12.959999999999999,1,false
0,"2015-03-09T04:20:20.113Z",9.96,1,false
1,"2015-03-09T04:20:20.386Z",11.28,1,false
0,"2015-03-09T04:20:21.128Z",12.36,1,false
1,"2015-03-09T04:20:21.398Z",9.72,1,false
0,"2015-03-09T04:20:22.140Z",8.879999999999999,1,false
1,"2015-03-09T04:20:22.411Z",11.04,1,false
0,"2015-03-09T04:20:23.164Z",8.879999999999999,1,false
1,"2015-03-09T04:20:23.425Z",5.3999999999999995,1,false
0,"2015-03-09T04:20:24.182Z",10.68,1,false
1,"2015-03-09T04:20:24.439Z",10.44,1,false
0,"2015-03-09T04:20:25.196Z",10.200000000000001,1,false
1,"2015-03-09T04:20:25.453Z",1474.44,1,false
0,"2015-03-09T04:20:26.209Z",9.36,1,false
1,"2015-03-09T04:20:26.465Z",1127.3999999999999,1,false
0,"2015-03-09T04:20:27.220Z",13.32,1,false
1,"2015-03-09T04:20:27.479Z",1468.68,1,false
0,"2015-03-09T04:20:28.231Z",10.200000000000001,1,false
1,"2015-03-09T04:20:28.490Z",1428.24,1,false
0,"2015-03-09T04:20:29.245Z",12.36,1,false
1,"2015-03-09T04:20:29.503Z",1418.04,1,false
0,"2015-03-09T04:20:30.258Z",9.36,1,false
1,"2015-03-09T04:20:30.513Z",1248.84,1,false
0,"2015-03-09T04:20:31.269Z",10.68,1,false
1,"2015-03-09T04:20:31.526Z",1595.76,1,false
0,"2015-03-09T04:20:32.281Z",9.36,1,false
1,"2015-03-09T04:20:32.539Z",984.1200000000001,1,false
0,"2015-03-09T04:20:33.303Z",8.040000000000001,1,false
1,"2015-03-09T04:20:33.551Z",1453.1999999999998,1,false
0,"2015-03-09T04:20:34.317Z",13.32,1,false
1,"2015-03-09T04:20:34.562Z",1082.16,1,false
0,"2015-03-09T04:20:35.344Z",8.639999999999999,1,false
1,"2015-03-09T04:20:35.576Z",1509.96,1,false
0,"2015-03-09T04:20:36.358Z",9.72,1,false
1,"2015-03-09T04:20:36.587Z",1099.44,1,false
0,"2015-03-09T04:20:37.380Z",11.28,1,false
1,"2015-03-09T04:20:37.601Z",1262.52,1,false
0,"2015-03-09T04:20:38.394Z",11.28,1,false
1,"2015-03-09T04:20:38.614Z",1525.08,1,false
0,"2015-03-09T04:20:39.416Z",10.200000000000001,1,false
1,"2015-03-09T04:20:39.628Z",1065.3600000000001,1,false
0,"2015-03-09T04:20:40.432Z",10.200000000000001,1,false
1,"2015-03-09T04:20:40.641Z",16.44,1,false
0,"2015-03-09T04:20:41.455Z",9.36,1,false
1,"2015-03-09T04:20:41.653Z",14.399999999999999,1,false
0,"2015-03-09T04:20:42.473Z",8.879999999999999,1,false
1,"2015-03-09T04:20:42.666Z",8.639999999999999,1,false
0,"2015-03-09T04:20:43.489Z",8.040000000000001,1,false
1,"2015-03-09T04:20:43.678Z",8.280000000000001,1,false
0,"2015-03-09T04:20:44.513Z",8.879999999999999,1,false
1,"2015-03-09T04:20:44.689Z",7.68,1,false
0,"2015-03-09T04:20:45.526Z",6.96,1,false
1,"2015-03-09T04:20:45.702Z",6.96,1,false
0,"2015-03-09T04:20:46.550Z",10.200000000000001,1,false
1,"2015-03-09T04:20:46.715Z",1681.56,1,false
0,"2015-03-09T04:20:47.573Z",8.639999999999999,1,false
1,"2015-03-09T04:20:47.727Z",913.44,1,false
0,"2015-03-09T04:20:48.586Z",8.040000000000001,1,false
1,"2015-03-09T04:20:48.743Z",1055.64,1,false
0,"2015-03-09T04:20:49.608Z",6.96,1,false
1,"2015-03-09T04:20:49.764Z",1010.6400000000001,1,false
0,"2015-03-09T04:20:50.625Z",5.88,1,false
1,"2015-03-09T04:20:50.788Z",1167,1,false
0,"2015-03-09T04:20:51.644Z",8.639999999999999,1,false
1,"2015-03-09T04:20:51.805Z",1309.44,1,false
0,"2015-03-09T04:20:52.663Z",9.36,1,false
1,"2015-03-09T04:20:52.835Z",1261.32,1,false
0,"2015-03-09T04:20:53.679Z",758.16,1,false
1,"2015-03-09T04:20:53.864Z",1262.28,1,false
0,"2015-03-09T04:20:54.705Z",697.08,1,false
1,"2015-03-09T04:20:54.877Z",1179.36,1,false
0,"2015-03-09T04:20:55.725Z",531.36,1,false
1,"2015-03-09T04:20:55.900Z",1352.3999999999999,1,false
0,"2015-03-09T04:20:56.741Z",647.76,1,false
1,"2015-03-09T04:20:56.912Z",1472.28,1,false
0,"2015-03-09T04:20:57.757Z",681.84,1,false
1,"2015-03-09T04:20:57.937Z",1356,1,false
0,"2015-03-09T04:20:58.776Z",640.9200000000001,1,false
1,"2015-03-09T04:20:58.956Z",1532.3999999999999,1,false
0,"2015-03-09T04:20:59.792Z",684.48,1,false
1,"2015-03-09T04:20:59.974Z",1379.0400000000002,1,false
0,"2015-03-09T04:21:00.813Z",655.8,1,false
1,"2015-03-09T04:21:00.992Z",1442.3999999999999,1,false
0,"2015-03-09T04:21:01.827Z",633.24,1,false
1,"2015-03-09T04:21:02.020Z",1228.1999999999998,1,false
0,"2015-03-09T04:21:02.849Z",559.68,1,false
1,"2015-03-09T04:21:03.042Z",1091.52,1,false
0,"2015-03-09T04:21:03.876Z",650.4,1,false
1,"2015-03-09T04:21:04.061Z",1298.76,1,false
0,"2015-03-09T04:21:04.898Z",598.5600000000001,1,false
1,"2015-03-09T04:21:05.089Z",1383.48,1,false
0,"2015-03-09T04:21:05.917Z",627.24,1,false
1,"2015-03-09T04:21:06.109Z",1419.48,1,false
0,"2015-03-09T04:21:06.934Z",642,1,false
1,"2015-03-09T04:21:07.123Z",1251.7199999999998,1,false
0,"2015-03-09T04:21:07.950Z",687.12,1,false
1,"2015-03-09T04:21:08.146Z",1514.88,1,false
0,"2015-03-09T04:21:08.969Z",634.9200000000001,1,false
1,"2015-03-09T04:21:09.161Z",1363.56,1,false
0,"2015-03-09T04:21:09.988Z",634.9200000000001,1,false
1,"2015-03-09T04:21:10.183Z",931.8,1,false
0,"2015-03-09T04:21:11.036Z",723.84,1,false
1,"2015-03-09T04:21:11.197Z",1151.16,1,false
0,"2015-03-09T04:21:12.130Z",695.64,1,false
1,"2015-03-09T04:21:12.218Z",1269.1200000000001,1,false
0,"2015-03-09T04:21:13.145Z",569.1600000000001,1,false
1,"2015-03-09T04:21:13.240Z",1195.32,1,false
0,"2015-03-09T04:21:14.158Z",663.48,1,false
1,"2015-03-09T04:21:14.261Z",1372.08,1,false
0,"2015-03-09T04:21:15.182Z",436.56,1,false
1,"2015-03-09T04:21:15.283Z",1431.1200000000001,1,false
0,"2015-03-09T04:21:16.196Z",701.6400000000001,1,false
1,"2015-03-09T04:21:16.309Z",1446.7199999999998,1,false
0,"2015-03-09T04:21:17.215Z",699.6,1,false
1,"2015-03-09T04:21:17.327Z",14.52,1,false
0,"2015-03-09T04:21:18.231Z",646.92,1,false
1,"2015-03-09T04:21:18.355Z",18.72,1,false
0,"2015-03-09T04:21:19.252Z",579.96,1,false
1,"2015-03-09T04:21:19.385Z",13.32,1,false
0,"2015-03-09T04:21:20.272Z",642,1,false
1,"2015-03-09T04:21:20.399Z",16.200000000000003,1,false
0,"2015-03-09T04:21:21.293Z",755.52,1,false
1,"2015-03-09T04:21:21.424Z",14.399999999999999,1,false
0,"2015-03-09T04:21:22.306Z",658.5600000000001,1,false
1,"2015-03-09T04:21:22.441Z",12.719999999999999,1,false
0,"2015-03-09T04:21:23.326Z",753.24,1,false
1,"2015-03-09T04:21:23.460Z",981.0000000000001,1,false
0,"2015-03-09T04:21:24.347Z",21.119999999999997,1,false
1,"2015-03-09T04:21:24.475Z",1459.2,1,false
0,"2015-03-09T04:21:25.363Z",23.76,1,false
1,"2015-03-09T04:21:25.501Z",1268.04,1,false
0,"2015-03-09T04:21:26.377Z",25.56,1,false
1,"2015-03-09T04:21:26.521Z",1142.28,1,false
0,"2015-03-09T04:21:27.399Z",25.56,1,false
1,"2015-03-09T04:21:27.542Z",1320.72,1,false
0,"2015-03-09T04:21:28.416Z",20.040000000000003,1,false
1,"2015-03-09T04:21:28.560Z",1343.4,1,false
0,"2015-03-09T04:21:29.438Z",21.36,1,false
1,"2015-03-09T04:21:29.581Z",733.44,1,false
0,"2015-03-09T04:21:30.456Z",607.1999999999999,1,false
1,"2015-03-09T04:21:30.607Z",1127.16,1,false
0,"2015-03-09T04:21:31.474Z",578.88,1,false
1,"2015-03-09T04:21:31.629Z",956.04,1,false
0,"2015-03-09T04:21:32.491Z",677.64,1,false
1,"2015-03-09T04:21:32.649Z",1206.6,1,false
0,"2015-03-09T04:21:33.505Z",528.24,1,false
1,"2015-03-09T04:21:33.665Z",1174.0800000000002,1,false
0,"2015-03-09T04:21:34.528Z",565.2,1,false
1,"2015-03-09T04:21:34.681Z",1043.1599999999999,1,false
0,"2015-03-09T04:21:35.550Z",629.76,1,false
1,"2015-03-09T04:21:35.695Z",1410.72,1,false
0,"2015-03-09T04:21:36.582Z",770.76,1,false
1,"2015-03-09T04:21:36.715Z",1065.24,1,false
0,"2015-03-09T04:21:37.597Z",542.88,1,false
1,"2015-03-09T04:21:37.729Z",1260.12,1,false
0,"2015-03-09T04:21:38.618Z",673.08,1,false
1,"2015-03-09T04:21:38.757Z",910.2,1,false
0,"2015-03-09T04:21:39.632Z",668.88,1,false
1,"2015-03-09T04:21:39.778Z",1322.3999999999999,1,false
0,"2015-03-09T04:21:40.658Z",640.8,1,false
1,"2015-03-09T04:21:40.799Z",1041.24,1,false
0,"2015-03-09T04:21:41.671Z",517.1999999999999,1,false
1,"2015-03-09T04:21:41.817Z",1320.9599999999998,1,false
0,"2015-03-09T04:21:42.692Z",474.6,1,false
1,"2015-03-09T04:21:42.837Z",1340.8799999999999,1,false
0,"2015-03-09T04:21:43.715Z",502.44000000000005,1,false
1,"2015-03-09T04:21:43.860Z",9.72,1,false
0,"2015-03-09T04:21:44.735Z",606.36,1,false
1,"2015-03-09T04:21:44.875Z",11.28,1,false
0,"2015-03-09T04:21:45.756Z",663.84,1,false
1,"2015-03-09T04:21:45.896Z",10.68,1,false
0,"2015-03-09T04:21:46.785Z",23.400000000000002,1,false
1,"2015-03-09T04:21:46.914Z",15.72,1,false
0,"2015-03-09T04:21:47.815Z",24.479999999999997,1,false
1,"2015-03-09T04:21:47.932Z",3.84,1,false
0,"2015-03-09T04:21:48.834Z",24.72,1,false
1,"2015-03-09T04:21:48.947Z",10.92,1,false
0,"2015-03-09T04:21:49.855Z",21.36,1,false
1,"2015-03-09T04:21:49.969Z",849.12,1,false
1,"2015-03-09T04:21:50.989Z",1374.72,1,false
0,"2015-03-09T04:21:50.871Z",18.96,1,false
0,"2015-03-09T04:21:51.890Z",21.119999999999997,1,false
1,"2015-03-09T04:21:52.004Z",1131.96,1,false
0,"2015-03-09T04:21:52.905Z",639.6,1,false
1,"2015-03-09T04:21:53.024Z",1364.3999999999999,1,false
0,"2015-03-09T04:21:53.923Z",621.84,1,false
1,"2015-03-09T04:21:54.042Z",1001.28,1,false
0,"2015-03-09T04:21:54.941Z",486.84000000000003,1,false
1,"2015-03-09T04:21:55.074Z",1020.2400000000001,1,false
0,"2015-03-09T04:21:55.957Z",535.8,1,false
1,"2015-03-09T04:21:56.101Z",1140.12,1,false
0,"2015-03-09T04:21:56.970Z",659.1600000000001,1,false
1,"2015-03-09T04:21:57.116Z",1444.92,1,false
0,"2015-03-09T04:21:57.988Z",620.76,1,false
1,"2015-03-09T04:21:58.130Z",1185.24,1,false
0,"2015-03-09T04:21:59.018Z",618.24,1,false
1,"2015-03-09T04:21:59.146Z",1361.6399999999999,1,false
0,"2015-03-09T04:22:00.040Z",507.48,1,false
1,"2015-03-09T04:22:00.162Z",1448.8799999999999,1,false
0,"2015-03-09T04:22:01.051Z",644.64,1,false
1,"2015-03-09T04:22:01.176Z",922.6800000000001,1,false
0,"2015-03-09T04:22:02.067Z",24.479999999999997,1,false
1,"2015-03-09T04:22:02.198Z",1223.1599999999999,1,false
0,"2015-03-09T04:22:03.084Z",26.64,1,false
1,"2015-03-09T04:22:03.219Z",1150.32,1,false
0,"2015-03-09T04:22:04.101Z",22.2,1,false
1,"2015-03-09T04:22:04.240Z",1284.48,1,false
0,"2015-03-09T04:22:05.116Z",23.400000000000002,1,false
1,"2015-03-09T04:22:05.257Z",1251.6,1,false
0,"2015-03-09T04:22:06.138Z",20.040000000000003,1,false
1,"2015-03-09T04:22:06.284Z",1246.32,1,false
0,"2015-03-09T04:22:07.160Z",20.040000000000003,1,false
1,"2015-03-09T04:22:07.313Z",1155.72,1,false
0,"2015-03-09T04:22:08.174Z",18.96,1,false
1,"2015-03-09T04:22:08.330Z",1178.4,1,false
0,"2015-03-09T04:22:09.198Z",18.96,1,false
1,"2015-03-09T04:22:09.348Z",1436.04,1,false
0,"2015-03-09T04:22:10.212Z",20.040000000000003,1,false
1,"2015-03-09T04:22:10.371Z",1271.52,1,false
0,"2015-03-09T04:22:11.236Z",18.96,1,false
1,"2015-03-09T04:22:11.392Z",1106.04,1,false
0,"2015-03-09T04:22:12.256Z",17.759999999999998,1,false
1,"2015-03-09T04:22:12.405Z",1173.72,1,false
0,"2015-03-09T04:22:13.277Z",21.599999999999998,1,false
1,"2015-03-09T04:22:13.425Z",1345.32,1,false
0,"2015-03-09T04:22:14.294Z",13.68,1,false
1,"2015-03-09T04:22:14.439Z",1474.44,1,false
0,"2015-03-09T04:22:15.311Z",18,1,false
1,"2015-03-09T04:22:15.465Z",1698.48,1,false
0,"2015-03-09T04:22:16.331Z",17.04,1,false
1,"2015-03-09T04:22:16.482Z",1224.24,1,false
0,"2015-03-09T04:22:17.351Z",14.52,1,false
1,"2015-03-09T04:22:17.503Z",1175.8799999999999,1,false
0,"2015-03-09T04:22:18.364Z",15.72,1,false
1,"2015-03-09T04:22:18.535Z",1168.08,1,false
0,"2015-03-09T04:22:19.379Z",15.72,1,false
1,"2015-03-09T04:22:19.552Z",1456.92,1,false
0,"2015-03-09T04:22:20.394Z",15.72,1,false
1,"2015-03-09T04:22:20.572Z",1411.08,1,false
0,"2015-03-09T04:22:21.430Z",16.8,1,false
1,"2015-03-09T04:22:21.595Z",1412.16,1,false
0,"2015-03-09T04:22:22.445Z",13.68,1,false
1,"2015-03-09T04:22:22.615Z",1237.32,1,false
0,"2015-03-09T04:22:23.463Z",13.32,1,false
1,"2015-03-09T04:22:23.631Z",1264.0800000000002,1,false
0,"2015-03-09T04:22:24.482Z",14.52,1,false
1,"2015-03-09T04:22:24.652Z",1376.28,1,false
0,"2015-03-09T04:22:25.498Z",14.52,1,false
1,"2015-03-09T04:22:25.667Z",1492.2,1,false
0,"2015-03-09T04:22:26.525Z",14.52,1,false
1,"2015-03-09T04:22:26.686Z",1119.6,1,false
0,"2015-03-09T04:22:27.546Z",14.879999999999999,1,false
1,"2015-03-09T04:22:27.706Z",1026.6,1,false
0,"2015-03-09T04:22:28.562Z",15.72,1,false
1,"2015-03-09T04:22:28.719Z",823.5600000000001,1,false
0,"2015-03-09T04:22:29.584Z",12.36,1,false
1,"2015-03-09T04:22:29.737Z",6.96,1,false
0,"2015-03-09T04:22:30.598Z",12.36,1,false
1,"2015-03-09T04:22:30.755Z",14.040000000000001,1,false
0,"2015-03-09T04:22:31.618Z",14.879999999999999,1,false
1,"2015-03-09T04:22:31.772Z",10.68,1,false
0,"2015-03-09T04:22:32.635Z",14.52,1,false
1,"2015-03-09T04:22:32.791Z",12.36,1,false
0,"2015-03-09T04:22:33.654Z",14.52,1,false
1,"2015-03-09T04:22:33.810Z",7.68,1,false
0,"2015-03-09T04:22:34.668Z",13.68,1,false
1,"2015-03-09T04:22:34.832Z",14.399999999999999,1,false
0,"2015-03-09T04:22:35.689Z",13.32,1,false
1,"2015-03-09T04:22:35.850Z",1235.64,1,false
0,"2015-03-09T04:22:36.704Z",12.36,1,false
1,"2015-03-09T04:22:36.867Z",1460.1599999999999,1,false
0,"2015-03-09T04:22:37.726Z",11.28,1,false
1,"2015-03-09T04:22:37.884Z",1373.1599999999999,1,false
0,"2015-03-09T04:22:38.747Z",14.52,1,false
1,"2015-03-09T04:22:38.904Z",1090.44,1,false
0,"2015-03-09T04:22:39.766Z",12.719999999999999,1,false
1,"2015-03-09T04:22:39.930Z",1337.64,1,false
0,"2015-03-09T04:22:40.787Z",12.719999999999999,1,false
1,"2015-03-09T04:22:41.039Z",1380.3600000000001,1,false
0,"2015-03-09T04:22:41.800Z",12.36,1,false
1,"2015-03-09T04:22:42.053Z",1085.76,1,false
0,"2015-03-09T04:22:42.813Z",11.28,1,false
1,"2015-03-09T04:22:43.084Z",1415.52,1,false
0,"2015-03-09T04:22:44.011Z",11.28,1,false
1,"2015-03-09T04:22:44.101Z",1272.1200000000001,1,false
0,"2015-03-09T04:22:45.032Z",11.28,1,false
1,"2015-03-09T04:22:45.126Z",1189.8,1,false
0,"2015-03-09T04:22:46.044Z",12.36,1,false
1,"2015-03-09T04:22:46.144Z",1132.68,1,false
0,"2015-03-09T04:22:47.055Z",11.28,1,false
1,"2015-03-09T04:22:47.160Z",1205.8799999999999,1,false
0,"2015-03-09T04:22:48.066Z",14.040000000000001,1,false
1,"2015-03-09T04:22:48.179Z",1262.16,1,false
0,"2015-03-09T04:22:49.077Z",13.32,1,false
1,"2015-03-09T04:22:49.196Z",1375.8,1,false
0,"2015-03-09T04:22:50.089Z",15.72,1,false
1,"2015-03-09T04:22:50.217Z",1035.6000000000001,1,false
0,"2015-03-09T04:22:51.099Z",12.719999999999999,1,false
1,"2015-03-09T04:22:51.229Z",11.52,1,false
0,"2015-03-09T04:22:52.112Z",13.32,1,false
1,"2015-03-09T04:22:52.240Z",8.280000000000001,1,false
0,"2015-03-09T04:22:53.123Z",10.200000000000001,1,false
1,"2015-03-09T04:22:53.251Z",14.399999999999999,1,false
0,"2015-03-09T04:22:54.143Z",11.76,1,false
1,"2015-03-09T04:22:54.263Z",6.6,1,false
0,"2015-03-09T04:22:55.155Z",11.04,1,false
1,"2015-03-09T04:22:55.276Z",19.92,1,false
0,"2015-03-09T04:22:56.165Z",12.719999999999999,1,false
1,"2015-03-09T04:22:56.286Z",9.72,1,false
0,"2015-03-09T04:22:57.176Z",13.68,1,false
1,"2015-03-09T04:22:57.298Z",7.32,1,false
0,"2015-03-09T04:22:58.187Z",14.040000000000001,1,false
1,"2015-03-09T04:22:58.309Z",1491.6,1,false
0,"2015-03-09T04:22:59.199Z",10.200000000000001,1,false
1,"2015-03-09T04:22:59.320Z",1613.04,1,false
0,"2015-03-09T04:23:00.211Z",11.28,1,false
1,"2015-03-09T04:23:00.334Z",1112.3999999999999,1,false
